species_name,genome_file_name,cds_file_name,original_name,source
aspergillus_coremiiformis,aspergillus_coremiiformis_genomic.fna,aspergillus_coremiiformis_cds.fna,aspergillus_coremiiformis,ncbi
aspergillus_transmontanensis,aspergillus_transmontanensis_genomic.fna,aspergillus_transmontanensis_cds.fna,aspergillus_transmontanensis,ncbi
aspergillus_sergii,aspergillus_sergii_genomic.fna,aspergillus_sergii_cds.fna,aspergillus_sergii,ncbi
aspergillus_avenaceus,aspergillus_avenaceus_genomic.fna,aspergillus_avenaceus_cds.fna,aspergillus_avenaceus,ncbi
aspergillus_pseudotamarii,aspergillus_pseudotamarii_genomic.fna,aspergillus_pseudotamarii_cds.fna,aspergillus_pseudotamarii,ncbi
venustampulla_echinocandica,venustampulla_echinocandica_genomic.fna,venustampulla_echinocandica_cds.fna,venustampulla_echinocandica,ncbi
tilletia_laevis,tilletia_laevis_genomic.fna,tilletia_laevis_cds.fna,tilletia_laevis,ncbi
aspergillus_novoparasiticus,aspergillus_novoparasiticus_genomic.fna,aspergillus_novoparasiticus_cds.fna,aspergillus_novoparasiticus,ncbi
aspergillus_alliaceus,aspergillus_alliaceus_genomic.fna,aspergillus_alliaceus_cds.fna,aspergillus_alliaceus,ncbi
aspergillus_leporis,aspergillus_leporis_genomic.fna,aspergillus_leporis_cds.fna,aspergillus_leporis,ncbi
peniophora_sp,peniophora_sp_cbmai_1063_genomic.fna,peniophora_sp_cbmai_1063_cds.fna,peniophora_sp_cbmai_1063,ncbi
diutina_rugosa,diutina_rugosa_genomic.fna,diutina_rugosa_cds.fna,diutina_rugosa,ncbi
daldinia_childiae,daldinia_childiae_genomic.fna,daldinia_childiae_cds.fna,daldinia_childiae,ncbi
kwoniella_shandongensis,kwoniella_shandongensis_genomic.fna,kwoniella_shandongensis_cds.fna,kwoniella_shandongensis,ncbi
alternaria_atra,alternaria_atra_genomic.fna,alternaria_atra_cds.fna,alternaria_atra,ncbi
xylaria_flabelliformis,xylaria_flabelliformis_genomic.fna,xylaria_flabelliformis_cds.fna,xylaria_flabelliformis,ncbi
xylaria_cubensis,xylaria_cubensis_genomic.fna,xylaria_cubensis_cds.fna,xylaria_cubensis,ncbi
cordyceps_javanica,cordyceps_javanica_genomic.fna,cordyceps_javanica_cds.fna,cordyceps_javanica,ncbi
colletotrichum_shisoi,colletotrichum_shisoi_genomic.fna,colletotrichum_shisoi_cds.fna,colletotrichum_shisoi,ncbi
synchytrium_microbalum,synchytrium_microbalum_genomic.fna,synchytrium_microbalum_cds.fna,synchytrium_microbalum,ncbi
chytriomyces_confervae,chytriomyces_confervae_genomic.fna,chytriomyces_confervae_cds.fna,chytriomyces_confervae,ncbi
spizellomyces_sp,spizellomyces_sp_palustris_genomic.fna,spizellomyces_sp_palustris_cds.fna,spizellomyces_sp_palustris,ncbi
fusarium_irregulare,fusarium_irregulare_genomic.fna,fusarium_irregulare_cds.fna,fusarium_irregulare,ncbi
rhodotorula_diobovata,rhodotorula_diobovata_genomic.fna,rhodotorula_diobovata_cds.fna,rhodotorula_diobovata,ncbi
drechslerella_brochopaga,drechslerella_brochopaga_genomic.fna,drechslerella_brochopaga_cds.fna,drechslerella_brochopaga,ncbi
heterodermia_speciosa,heterodermia_speciosa_genomic.fna,heterodermia_speciosa_cds.fna,heterodermia_speciosa,ncbi
asterophora_parasitica,asterophora_parasitica_genomic.fna,asterophora_parasitica_cds.fna,asterophora_parasitica,ncbi
tephrocybe_rancida,tephrocybe_rancida_genomic.fna,tephrocybe_rancida_cds.fna,tephrocybe_rancida,ncbi
blastosporella_zonata,blastosporella_zonata_genomic.fna,blastosporella_zonata_cds.fna,blastosporella_zonata,ncbi
pleurotus_cornucopiae,pleurotus_cornucopiae_genomic.fna,pleurotus_cornucopiae_cds.fna,pleurotus_cornucopiae,ncbi
sporisorium_graminicola,sporisorium_graminicola_genomic.fna,sporisorium_graminicola_cds.fna,sporisorium_graminicola,ncbi
blastomyces_silverae,blastomyces_silverae_genomic.fna,blastomyces_silverae_cds.fna,blastomyces_silverae,ncbi
colletotrichum_tanaceti,colletotrichum_tanaceti_genomic.fna,colletotrichum_tanaceti_cds.fna,colletotrichum_tanaceti,ncbi
cryomyces_minteri,cryomyces_minteri_genomic.fna,cryomyces_minteri_cds.fna,cryomyces_minteri,ncbi
friedmanniomyces_simplex,friedmanniomyces_simplex_genomic.fna,friedmanniomyces_simplex_cds.fna,friedmanniomyces_simplex,ncbi
friedmanniomyces_endolithicus,friedmanniomyces_endolithicus_genomic.fna,friedmanniomyces_endolithicus_cds.fna,friedmanniomyces_endolithicus,ncbi
salinomyces_thailandica,salinomyces_thailandica_genomic.fna,salinomyces_thailandica_cds.fna,salinomyces_thailandica,ncbi
rhodotorula_sp,rhodotorula_sp_ccfee_5036_genomic.fna,rhodotorula_sp_ccfee_5036_cds.fna,rhodotorula_sp_ccfee_5036,ncbi
candida_inconspicua,candida_inconspicua_genomic.fna,candida_inconspicua_cds.fna,candida_inconspicua,ncbi
botrytis_galanthina,botrytis_galanthina_genomic.fna,botrytis_galanthina_cds.fna,botrytis_galanthina,ncbi
bondarzewia_mesenterica,bondarzewia_mesenterica_genomic.fna,bondarzewia_mesenterica_cds.fna,bondarzewia_mesenterica,ncbi
antrodiella_citrinella,antrodiella_citrinella_genomic.fna,antrodiella_citrinella_cds.fna,antrodiella_citrinella,ncbi
ascodesmis_nigricans,ascodesmis_nigricans_genomic.fna,ascodesmis_nigricans_cds.fna,ascodesmis_nigricans,ncbi
botryotinia_narcissicola,botryotinia_narcissicola_genomic.fna,botryotinia_narcissicola_cds.fna,botryotinia_narcissicola,ncbi
botrytis_hyacinthi,botrytis_hyacinthi_genomic.fna,botrytis_hyacinthi_cds.fna,botrytis_hyacinthi,ncbi
botryotinia_convoluta,botryotinia_convoluta_genomic.fna,botryotinia_convoluta_cds.fna,botryotinia_convoluta,ncbi
botrytis_tulipae,botrytis_tulipae_genomic.fna,botrytis_tulipae_cds.fna,botrytis_tulipae,ncbi
hericium_alpestre,hericium_alpestre_genomic.fna,hericium_alpestre_cds.fna,hericium_alpestre,ncbi
dentipellis_fragilis,dentipellis_fragilis_genomic.fna,dentipellis_fragilis_cds.fna,dentipellis_fragilis,ncbi
pterula_gracilis,pterula_gracilis_genomic.fna,pterula_gracilis_cds.fna,pterula_gracilis,ncbi
pluteus_cervinus,pluteus_cervinus_genomic.fna,pluteus_cervinus_cds.fna,pluteus_cervinus,ncbi
heliocybe_sulcata,heliocybe_sulcata_genomic.fna,heliocybe_sulcata_cds.fna,heliocybe_sulcata,ncbi
crucibulum_laeve,crucibulum_laeve_genomic.fna,crucibulum_laeve_cds.fna,crucibulum_laeve,ncbi
coprinopsis_marcescibilis,coprinopsis_marcescibilis_genomic.fna,coprinopsis_marcescibilis_cds.fna,coprinopsis_marcescibilis,ncbi
diversispora_epigaea,diversispora_epigaea_genomic.fna,diversispora_epigaea_cds.fna,diversispora_epigaea,ncbi
botryotinia_calthae,botryotinia_calthae_genomic.fna,botryotinia_calthae_cds.fna,botryotinia_calthae,ncbi
aspergillus_viridinutans,aspergillus_viridinutans_genomic.fna,aspergillus_viridinutans_cds.fna,aspergillus_viridinutans,ncbi
colletotrichum_sidae,colletotrichum_sidae_genomic.fna,colletotrichum_sidae_cds.fna,colletotrichum_sidae,ncbi
colletotrichum_trifolii,colletotrichum_trifolii_genomic.fna,colletotrichum_trifolii_cds.fna,colletotrichum_trifolii,ncbi
colletotrichum_spinosum,colletotrichum_spinosum_genomic.fna,colletotrichum_spinosum_cds.fna,colletotrichum_spinosum,ncbi
pyricularia_sp,pyricularia_sp_cbs_133598_genomic.fna,pyricularia_sp_cbs_133598_cds.fna,pyricularia_sp_cbs_133598,ncbi
steccherinum_ochraceum,steccherinum_ochraceum_genomic.fna,steccherinum_ochraceum_cds.fna,steccherinum_ochraceum,ncbi
monosporascus_sp,monosporascus_sp_mg162_genomic.fna,monosporascus_sp_mg162_cds.fna,monosporascus_sp_mg162,ncbi
monosporascus_cannonballus,monosporascus_cannonballus_genomic.fna,monosporascus_cannonballus_cds.fna,monosporascus_cannonballus,ncbi
monosporascus_ibericus,monosporascus_ibericus_genomic.fna,monosporascus_ibericus_cds.fna,monosporascus_ibericus,ncbi
fusarium_ambrosium,fusarium_ambrosium_genomic.fna,fusarium_ambrosium_cds.fna,fusarium_ambrosium,ncbi
fusarium_floridanum,fusarium_floridanum_genomic.fna,fusarium_floridanum_cds.fna,fusarium_floridanum,ncbi
fusarium_duplospermum,fusarium_duplospermum_genomic.fna,fusarium_duplospermum_cds.fna,fusarium_duplospermum,ncbi
valsa_malicola,valsa_malicola_genomic.fna,valsa_malicola_cds.fna,valsa_malicola,ncbi
cytospora_leucostoma,cytospora_leucostoma_genomic.fna,cytospora_leucostoma_cds.fna,cytospora_leucostoma,ncbi
chaetothyriales_sp,chaetothyriales_sp_cbs_134916_genomic.fna,chaetothyriales_sp_cbs_134916_cds.fna,chaetothyriales_sp_cbs_134916,ncbi
fusarium_kuroshium,fusarium_kuroshium_genomic.fna,fusarium_kuroshium_cds.fna,fusarium_kuroshium,ncbi
spathaspora_sp,spathaspora_sp_ja1_genomic.fna,spathaspora_sp_ja1_cds.fna,spathaspora_sp_ja1,ncbi
meyerozyma_sp,meyerozyma_sp_ja9_genomic.fna,meyerozyma_sp_ja9_cds.fna,meyerozyma_sp_ja9,ncbi
zygotorulaspora_mrakii,zygotorulaspora_mrakii_genomic.fna,zygotorulaspora_mrakii_cds.fna,zygotorulaspora_mrakii,ncbi
golovinomyces_cichoracearum,golovinomyces_cichoracearum_genomic.fna,golovinomyces_cichoracearum_cds.fna,golovinomyces_cichoracearum,ncbi
erysiphe_neolycopersici,erysiphe_neolycopersici_genomic.fna,erysiphe_neolycopersici_cds.fna,erysiphe_neolycopersici,ncbi
coniochaeta_pulveracea,coniochaeta_pulveracea_genomic.fna,coniochaeta_pulveracea_cds.fna,coniochaeta_pulveracea,ncbi
dimargaris_cristalligena,dimargaris_cristalligena_genomic.fna,dimargaris_cristalligena_cds.fna,dimargaris_cristalligena,ncbi
syncephalis_pseudoplumigaleata,syncephalis_pseudoplumigaleata_genomic.fna,syncephalis_pseudoplumigaleata_cds.fna,syncephalis_pseudoplumigaleata,ncbi
thamnocephalis_sphaerospora,thamnocephalis_sphaerospora_genomic.fna,thamnocephalis_sphaerospora_cds.fna,thamnocephalis_sphaerospora,ncbi
piptocephalis_cylindrospora,piptocephalis_cylindrospora_genomic.fna,piptocephalis_cylindrospora_cds.fna,piptocephalis_cylindrospora,ncbi
caulochytrium_protostelioides,caulochytrium_protostelioides_genomic.fna,caulochytrium_protostelioides_cds.fna,caulochytrium_protostelioides,ncbi
blyttiomyces_helicus,blyttiomyces_helicus_genomic.fna,blyttiomyces_helicus_cds.fna,blyttiomyces_helicus,ncbi
rhizophagus_sp,rhizophagus_sp_mucl_43196_genomic.fna,rhizophagus_sp_mucl_43196_cds.fna,rhizophagus_sp_mucl_43196,ncbi
morchella_importuna,morchella_importuna_genomic.fna,morchella_importuna_cds.fna,morchella_importuna,ncbi
xylaria_longipes,xylaria_longipes_genomic.fna,xylaria_longipes_cds.fna,xylaria_longipes,ncbi
xylaria_polymorpha,xylaria_polymorpha_genomic.fna,xylaria_polymorpha_cds.fna,xylaria_polymorpha,ncbi
coleophoma_cylindrospora,coleophoma_cylindrospora_genomic.fna,coleophoma_cylindrospora_cds.fna,coleophoma_cylindrospora,ncbi
aspergillus_mulundensis,aspergillus_mulundensis_genomic.fna,aspergillus_mulundensis_cds.fna,aspergillus_mulundensis,ncbi
coleophoma_crateriformis,coleophoma_crateriformis_genomic.fna,coleophoma_crateriformis_cds.fna,coleophoma_crateriformis,ncbi
aspergillus_welwitschiae,aspergillus_welwitschiae_genomic.fna,aspergillus_welwitschiae_cds.fna,aspergillus_welwitschiae,ncbi
sphaceloma_murrayae,sphaceloma_murrayae_genomic.fna,sphaceloma_murrayae_cds.fna,sphaceloma_murrayae,ncbi
ophiocordyceps_camponoti,ophiocordyceps_camponoti_saundersi_nom_inval_genomic.fna,ophiocordyceps_camponoti_saundersi_nom_inval_cds.fna,ophiocordyceps_camponoti_saundersi_nom_inval,ncbi
ophiocordyceps_camponoti,ophiocordyceps_camponoti_leonardi_nom_inval_genomic.fna,ophiocordyceps_camponoti_leonardi_nom_inval_cds.fna,ophiocordyceps_camponoti_leonardi_nom_inval,ncbi
rhizopus_azygosporus,rhizopus_azygosporus_genomic.fna,rhizopus_azygosporus_cds.fna,rhizopus_azygosporus,ncbi
violaceomyces_palustris,violaceomyces_palustris_genomic.fna,violaceomyces_palustris_cds.fna,violaceomyces_palustris,ncbi
blastomyces_parvus,blastomyces_parvus_genomic.fna,blastomyces_parvus_cds.fna,blastomyces_parvus,ncbi
akanthomyces_muscarius,akanthomyces_muscarius_genomic.fna,akanthomyces_muscarius_cds.fna,akanthomyces_muscarius,ncbi
testicularia_cyperi,testicularia_cyperi_genomic.fna,testicularia_cyperi_cds.fna,testicularia_cyperi,ncbi
tuber_magnatum,tuber_magnatum_genomic.fna,tuber_magnatum_cds.fna,tuber_magnatum,ncbi
acaromyces_ingoldii,acaromyces_ingoldii_genomic.fna,acaromyces_ingoldii_cds.fna,acaromyces_ingoldii,ncbi
tilletiopsis_washingtonensis,tilletiopsis_washingtonensis_genomic.fna,tilletiopsis_washingtonensis_cds.fna,tilletiopsis_washingtonensis,ncbi
pseudomicrostroma_glucosiphilum,pseudomicrostroma_glucosiphilum_genomic.fna,pseudomicrostroma_glucosiphilum_cds.fna,pseudomicrostroma_glucosiphilum,ncbi
ceraceosorus_guamensis,ceraceosorus_guamensis_genomic.fna,ceraceosorus_guamensis_cds.fna,ceraceosorus_guamensis,ncbi
meira_miltonrushii,meira_miltonrushii_genomic.fna,meira_miltonrushii_cds.fna,meira_miltonrushii,ncbi
jaminaea_rosea,jaminaea_rosea_genomic.fna,jaminaea_rosea_cds.fna,jaminaea_rosea,ncbi
fusarium_venenatum,fusarium_venenatum_genomic.fna,fusarium_venenatum_cds.fna,fusarium_venenatum,ncbi
metschnikowia_aff,metschnikowia_aff_pulcherrima_genomic.fna,metschnikowia_aff_pulcherrima_cds.fna,metschnikowia_aff_pulcherrima,ncbi
smittium_angustum,smittium_angustum_genomic.fna,smittium_angustum_cds.fna,smittium_angustum,ncbi
smittium_megazygosporum,smittium_megazygosporum_genomic.fna,smittium_megazygosporum_cds.fna,smittium_megazygosporum,ncbi
smittium_simulii,smittium_simulii_genomic.fna,smittium_simulii_cds.fna,smittium_simulii,ncbi
furculomyces_boomerangus,furculomyces_boomerangus_genomic.fna,furculomyces_boomerangus_cds.fna,furculomyces_boomerangus,ncbi
periconia_macrospinosa,periconia_macrospinosa_genomic.fna,periconia_macrospinosa_cds.fna,periconia_macrospinosa,ncbi
trichoderma_citrinoviride,trichoderma_citrinoviride_genomic.fna,trichoderma_citrinoviride_cds.fna,trichoderma_citrinoviride,ncbi
coniella_lustricola,coniella_lustricola_genomic.fna,coniella_lustricola_cds.fna,coniella_lustricola,ncbi
alectoria_fallacina,alectoria_fallacina_genomic.fna,alectoria_fallacina_cds.fna,alectoria_fallacina,ncbi
pyricularia_pennisetigena,pyricularia_pennisetigena_genomic.fna,pyricularia_pennisetigena_cds.fna,pyricularia_pennisetigena,ncbi
trichothecium_roseum,trichothecium_roseum_genomic.fna,trichothecium_roseum_cds.fna,trichothecium_roseum,ncbi
fusarium_beomiforme,fusarium_beomiforme_genomic.fna,fusarium_beomiforme_cds.fna,fusarium_beomiforme,ncbi
panaeolus_cyanescens,panaeolus_cyanescens_genomic.fna,panaeolus_cyanescens_cds.fna,panaeolus_cyanescens,ncbi
gymnopilus_dilepis,gymnopilus_dilepis_genomic.fna,gymnopilus_dilepis_cds.fna,gymnopilus_dilepis,ncbi
psilocybe_cyanescens,psilocybe_cyanescens_genomic.fna,psilocybe_cyanescens_cds.fna,psilocybe_cyanescens,ncbi
cercospora_berteroae,cercospora_berteroae_genomic.fna,cercospora_berteroae_cds.fna,cercospora_berteroae,ncbi
candida_pseudohaemulonii,candida_pseudohaemulonii_genomic.fna,candida_pseudohaemulonii_cds.fna,candida_pseudohaemulonii,ncbi
erysiphe_pulchra,erysiphe_pulchra_genomic.fna,erysiphe_pulchra_cds.fna,erysiphe_pulchra,ncbi
tolypocladium_paradoxum,tolypocladium_paradoxum_genomic.fna,tolypocladium_paradoxum_cds.fna,tolypocladium_paradoxum,ncbi
tolypocladium_capitatum,tolypocladium_capitatum_genomic.fna,tolypocladium_capitatum_cds.fna,tolypocladium_capitatum,ncbi
paramicrosporidium_saccamoebae,paramicrosporidium_saccamoebae_genomic.fna,paramicrosporidium_saccamoebae_cds.fna,paramicrosporidium_saccamoebae,ncbi
aspergillus_taichungensis,aspergillus_taichungensis_genomic.fna,aspergillus_taichungensis_cds.fna,aspergillus_taichungensis,ncbi
aspergillus_candidus,aspergillus_candidus_genomic.fna,aspergillus_candidus_cds.fna,aspergillus_candidus,ncbi
malassezia_vespertilionis,malassezia_vespertilionis_genomic.fna,malassezia_vespertilionis_cds.fna,malassezia_vespertilionis,ncbi
coniochaeta_hoffmannii,coniochaeta_hoffmannii_genomic.fna,coniochaeta_hoffmannii_cds.fna,coniochaeta_hoffmannii,ncbi
aspergillus_arachidicola,aspergillus_arachidicola_genomic.fna,aspergillus_arachidicola_cds.fna,aspergillus_arachidicola,ncbi
cordyceps_sp,cordyceps_sp_rao_2017_genomic.fna,cordyceps_sp_rao_2017_cds.fna,cordyceps_sp_rao_2017,ncbi
ophiocordyceps_camponoti,ophiocordyceps_camponoti_rufipedis_genomic.fna,ophiocordyceps_camponoti_rufipedis_cds.fna,ophiocordyceps_camponoti_rufipedis,ncbi
ophiocordyceps_australis,ophiocordyceps_australis_genomic.fna,ophiocordyceps_australis_cds.fna,ophiocordyceps_australis,ncbi
dentipellis_sp,dentipellis_sp_kuc8613_genomic.fna,dentipellis_sp_kuc8613_cds.fna,dentipellis_sp_kuc8613,ncbi
chlorociboria_aeruginascens,chlorociboria_aeruginascens_genomic.fna,chlorociboria_aeruginascens_cds.fna,chlorociboria_aeruginascens,ncbi
imshaugia_aleurites,imshaugia_aleurites_genomic.fna,imshaugia_aleurites_cds.fna,imshaugia_aleurites,ncbi
bifiguratus_adelaidae,bifiguratus_adelaidae_genomic.fna,bifiguratus_adelaidae_cds.fna,bifiguratus_adelaidae,ncbi
elaphomyces_granulatus,elaphomyces_granulatus_genomic.fna,elaphomyces_granulatus_cds.fna,elaphomyces_granulatus,ncbi
rhizophlyctis_rosea,rhizophlyctis_rosea_genomic.fna,rhizophlyctis_rosea_cds.fna,rhizophlyctis_rosea,ncbi
marssonina_coronariae,marssonina_coronariae_genomic.fna,marssonina_coronariae_cds.fna,marssonina_coronariae,ncbi
ophidiomyces_ophidiicola,ophidiomyces_ophidiicola_genomic.fna,ophidiomyces_ophidiicola_cds.fna,ophidiomyces_ophidiicola,ncbi
kazachstania_saulgeensis,kazachstania_saulgeensis_genomic.fna,kazachstania_saulgeensis_cds.fna,kazachstania_saulgeensis,ncbi
geosmithia_morbida,geosmithia_morbida_genomic.fna,geosmithia_morbida_cds.fna,geosmithia_morbida,ncbi
piromyces_sp,piromyces_sp_e2_genomic.fna,piromyces_sp_e2_cds.fna,piromyces_sp_e2,ncbi
gomphillus_americanus,gomphillus_americanus_genomic.fna,gomphillus_americanus_cds.fna,gomphillus_americanus,ncbi
rachicladosporium_antarcticum,rachicladosporium_antarcticum_genomic.fna,rachicladosporium_antarcticum_cds.fna,rachicladosporium_antarcticum,ncbi
penicillium_flavigenum,penicillium_flavigenum_genomic.fna,penicillium_flavigenum_cds.fna,penicillium_flavigenum,ncbi
lachancea_mirantina,lachancea_mirantina_genomic.fna,lachancea_mirantina_cds.fna,lachancea_mirantina,ncbi
lachancea_sp,lachancea_sp_fantastica_genomic.fna,lachancea_sp_fantastica_cds.fna,lachancea_sp_fantastica,ncbi
trichoderma_guizhouense,trichoderma_guizhouense_genomic.fna,trichoderma_guizhouense_cds.fna,trichoderma_guizhouense,ncbi
xylariales_sp,xylariales_sp_no_14919_genomic.fna,xylariales_sp_no_14919_cds.fna,xylariales_sp_no_14919,ncbi
smittium_culicis,smittium_culicis_genomic.fna,smittium_culicis_cds.fna,smittium_culicis,ncbi
smittium_mucronatum,smittium_mucronatum_genomic.fna,smittium_mucronatum_cds.fna,smittium_mucronatum,ncbi
colletotrichum_chlorophyti,colletotrichum_chlorophyti_genomic.fna,colletotrichum_chlorophyti_cds.fna,colletotrichum_chlorophyti,ncbi
talaromyces_atroroseus,talaromyces_atroroseus_genomic.fna,talaromyces_atroroseus_cds.fna,talaromyces_atroroseus,ncbi
venturia_effusa,venturia_effusa_genomic.fna,venturia_effusa_cds.fna,venturia_effusa,ncbi
talaromyces_amestolkiae,talaromyces_amestolkiae_genomic.fna,talaromyces_amestolkiae_cds.fna,talaromyces_amestolkiae,ncbi
trametes_pubescens,trametes_pubescens_genomic.fna,trametes_pubescens_cds.fna,trametes_pubescens,ncbi
diplodia_corticola,diplodia_corticola_genomic.fna,diplodia_corticola_cds.fna,diplodia_corticola,ncbi
rhizopogon_vesiculosus,rhizopogon_vesiculosus_genomic.fna,rhizopogon_vesiculosus_cds.fna,rhizopogon_vesiculosus,ncbi
amphiamblys_sp,amphiamblys_sp_wsbs2006_genomic.fna,amphiamblys_sp_wsbs2006_cds.fna,amphiamblys_sp_wsbs2006,ncbi
ustilago_bromivora,ustilago_bromivora_genomic.fna,ustilago_bromivora_cds.fna,ustilago_bromivora,ncbi
colletotrichum_orchidophilum,colletotrichum_orchidophilum_genomic.fna,colletotrichum_orchidophilum_cds.fna,colletotrichum_orchidophilum,ncbi
penicillium_arizonense,penicillium_arizonense_genomic.fna,penicillium_arizonense_cds.fna,penicillium_arizonense,ncbi
hanseniaspora_opuntiae,hanseniaspora_opuntiae_genomic.fna,hanseniaspora_opuntiae_cds.fna,hanseniaspora_opuntiae,ncbi
hanseniaspora_osmophila,hanseniaspora_osmophila_genomic.fna,hanseniaspora_osmophila_cds.fna,hanseniaspora_osmophila,ncbi
diaporthe_helianthi,diaporthe_helianthi_genomic.fna,diaporthe_helianthi_cds.fna,diaporthe_helianthi,ncbi
aspergillus_hancockii,aspergillus_hancockii_genomic.fna,aspergillus_hancockii_cds.fna,aspergillus_hancockii,ncbi
glonium_stellatum,glonium_stellatum_genomic.fna,glonium_stellatum_cds.fna,glonium_stellatum,ncbi
obba_rivulosa,obba_rivulosa_genomic.fna,obba_rivulosa_cds.fna,obba_rivulosa,ncbi
pseudogymnoascus_verrucosus,pseudogymnoascus_verrucosus_genomic.fna,pseudogymnoascus_verrucosus_cds.fna,pseudogymnoascus_verrucosus,ncbi
pseudogymnoascus_sp,pseudogymnoascus_sp_03vt05_genomic.fna,pseudogymnoascus_sp_03vt05_cds.fna,pseudogymnoascus_sp_03vt05,ncbi
fusarium_poae,fusarium_poae_genomic.fna,fusarium_poae_cds.fna,fusarium_poae,ncbi
absidia_glauca,absidia_glauca_genomic.fna,absidia_glauca_cds.fna,absidia_glauca,ncbi
dacryopinax_primogenitus,dacryopinax_primogenitus_genomic.fna,dacryopinax_primogenitus_cds.fna,dacryopinax_primogenitus,ncbi
fonsecaea_erecta,fonsecaea_erecta_genomic.fna,fonsecaea_erecta_cds.fna,fonsecaea_erecta,ncbi
pyrenochaeta_sp,pyrenochaeta_sp_ds3say3a_genomic.fna,pyrenochaeta_sp_ds3say3a_cds.fna,pyrenochaeta_sp_ds3say3a,ncbi
fonsecaea_nubica,fonsecaea_nubica_genomic.fna,fonsecaea_nubica_cds.fna,fonsecaea_nubica,ncbi
